future_id,Energy_DACCS,Energy_DOCCS,Energy_EW,Energy_OA,EnergyL,Land_A/R,Land_BECCS,LandL,ER_A/R,ER_BC,ER_BECCS,ER_DACCS,ER_DOCCS,ER_EW,ER_OA,ER_SCS,CDRRequired,Ymax_A/R,Ymax_BC,Ymax_BECCS,Ymax_DACCS,Ymax_DOCCS,Ymax_EW,Ymax_OA,Ymax_SCS,GeoSt,Solved,Removals,Costs,A/R,BC,BECCS,DACCS,DOCCS,EW,OA,SCS,Land,Energy,Water,Nitrogen,Phosphorous,BECCS_2050,A/R_2050,SCS_2050,BC_2050,DACCS_2050,EW_2050,OA_2050,DOCCS_2050,BECCS_2075,A/R_2075,SCS_2075,BC_2075,DACCS_2075,EW_2075,OA_2075,DOCCS_2075,BECCS_2100,A/R_2100,SCS_2100,BC_2100,DACCS_2100,EW_2100,OA_2100,DOCCS_2100,BECCS_removed,A/R_removed,SCS_removed,BC_removed,DACCS_removed,EW_removed,OA_removed,DOCCS_removed
2502,10,2.5,8.5,4.767,2050,0.09,0.17,300000000,-0.23,0.1,-0.017,0.083,0.072,-0.05,0.033,-0.059,6E+11,4580000000,4080000000,11410000000,6500000000,9100000000,3400000000,9400000000,600000000,20000000000,1,6E+11,1.01803E+13,3333333333,4080000000,1820000,1519030002,1,1,9400000000,600000000,300000000,3.00001E+11,114411.1906,2317.869512,850.3429109,0,1353333333,599999999,0,0,0,0,0,0,1353333333,599999999,4079500000,351746771,0,2262824197,0,0,1353333333,599999999,4079500000,1519020002,0,9399999999,0,27300000,2.37355E+11,45000000010,1.34423E+11,16636809408,10,1.66559E+11,10
2503,10,4.433,12.5,0.7,2050,0.07,0.04,600000000,-0.202,-0.017,0.017,0.106,0.05,-0.006,0,-0.034,1E+12,5870000000,930000000,6650000000,5000000000,6400000000,3600000000,5200000000,1360000000,16000000000,1,1E+12,1.78192E+13,4400000000,930000000,6650000000,5000000000,1,508808001.4,5200000000,1360000000,600000000,3.00001E+11,316664.1164,4176.543757,1781.507368,4215985248,1599999999,1359999999,0,131843313,0,0,0,6648180000,2419999999,1359999999,929500000,1066435066,0,5199999999,0,6648180000,2420000000,1359999999,929500000,4999990000,508808000,5199999999,0,3.16794E+11,2.79186E+11,1.02E+11,37207500000,81268367003,2544040017,1.81E+11,10
2504,4.7,2.5,4.5,6.8,2035,0.09,0.105,500000000,-0.091,0.05,0.05,0.05,0.15,0.006,0.083,-0.083,9E+11,3720000000,4710000000,10220000000,14000000000,9100000000,3400000000,6600000000,1740000000,8000000000,1,9E+11,1.39465E+13,3720000000,4710000000,1473771121,6802419355,1,3400000000,6600000000,1740000000,500000000,4.60757E+11,151267.6825,3913.775877,1285.087529,0,1327502588,1519999998,0,0,0,0,0,1471951121,1740000000,1739999999,4709500000,4302409355,0,3688758279,0,1471951121,1740000000,1739999999,4709500000,6802409355,3399999999,6599999999,0,53454335330,2.48738E+11,1.087E+11,1.28808E+11,1.75585E+11,34000000010,1.50716E+11,10
2505,6.467,8.3,8.5,4.767,2040,0.07,0.17,600000000,0.02,-0.017,-0.117,0.15,0.072,0.028,-0.033,-0.083,4E+11,2860000000,4080000000,10220000000,15500000000,8200000000,2000000000,9400000000,1740000000,8000000000,1,4E+11,4.85107E+12,2860000000,500000,1820000,8000000000,1,1,1,1740000000,246600000,2.5868E+11,70122.176,1835.37889,520.29669,0,0,0,0,0,0,0,0,0,19999999,1739999999,0,3917660000,0,0,0,0,880000000,1739999999,0,7999990000,0,0,0,27300000,1.44E+11,77200000005,7500000,1.78765E+11,10,10,10
2506,8.233,4.433,12.5,4.767,2030,0.08,0.105,600000000,0.02,0.1,-0.083,0.061,0.15,0.039,0.083,-0.157,8E+11,3720000000,5970000000,10220000000,6500000000,5500000000,2600000000,12200000000,790000000,16000000000,1,8E+11,1.19912E+13,3720000000,5970000000,2500000000,6500000000,1,1182594669,12200000000,790000000,597800000,5.28479E+11,140136.6923,2518.09889,972.19169,0,920000000,789999999,0,0,0,0,0,0,1740000000,789999999,2499499999,6021379729,0,0,0,2498180000,1740000000,789999999,5969500000,6499990000,1182594668,12199999999,0,50027300000,2.298E+11,47400000010,1.27057E+11,1.65107E+11,5912973354,1.74695E+11,10
2507,4.7,4.433,12.5,2.733,2030,0.09,0.105,300000000,-0.091,0.083,-0.117,0.094,0.072,0.006,0.05,-0.206,1.1E+12,3290000000,4080000000,11410000000,15500000000,7300000000,3600000000,6600000000,980000000,12000000000,1,1.1E+12,1.90448E+13,3290000000,4080000000,1820000,12000000000,1,2500631710,6600000000,980000000,300000000,5.28478E+11,105501.0641,3284.140001,1084.113357,0,1310000000,979999999,1579500000,1936804600,0,0,0,0,1310000000,979999999,4079500000,9499990000,0,5616555806,0,0,1310000000,979999999,4079500000,11999990000,2500631709,6599999999,0,27300000,2.15222E+11,68600000010,1.91508E+11,4.06319E+11,27390289514,1.90934E+11,10
2508,6.467,8.3,8.5,0.7,2045,0.07,0.105,200000000,-0.23,0.067,-0.083,0.139,0.106,-0.039,0.083,-0.181,1E+12,3290000000,5970000000,9030000000,12500000000,1900000000,2200000000,13600000000,1360000000,8000000000,1,1E+12,1.58664E+13,2857142857,5970000000,1820000,6956079730,1,646482008.4,13600000000,1360000000,200000000,3E+11,94169.91219,3385.557597,1062.997424,0,877142857,1359999999,0,333747520,0,0,0,0,877142857,1359999999,5969500000,1912952354,0,13599999999,0,0,877142857,1359999999,5969500000,6956069730,646482007,13599999999,0,27300000,1.93988E+11,81600000010,1.71458E+11,1.36932E+11,6464820094,4.0953E+11,10
2509,6.467,2.5,8.5,0.7,2045,0.07,0.105,400000000,0.02,0.017,-0.117,0.128,0.072,0.006,0.033,-0.01,7E+11,2860000000,5970000000,9030000000,5000000000,4600000000,2000000000,6600000000,1930000000,4000000000,1,7E+11,9.98759E+12,2860000000,5970000000,1820000,4000000000,1,2000000000,6600000000,1930000000,223400000,2.3744E+11,94957.0561,3901.274039,1125.189247,0,653989455,1929999999,0,0,0,0,0,0,880000000,1929999999,2499500000,3385041421,0,0,0,0,880000000,1929999999,5969500000,3999990000,1999999999,6599999999,0,27300000,1.9609E+11,1.215E+11,1.27057E+11,1.11326E+11,20000000010,1.24E+11,10
2510,8.233,2.5,12.5,0.7,2045,0.08,0.04,600000000,-0.036,0.1,0.15,0.072,0.15,0.017,0.05,-0.108,5E+11,2860000000,1560000000,9030000000,9500000000,1900000000,3000000000,8000000000,1170000000,4000000000,1,5E+11,6.82128E+12,2860000000,1560000000,4000000000,10000,1,3000000000,8000000000,1170000000,388800000,2.155E+11,156335.1709,2133.5923,871.6523249,0,0,1169999999,0,0,0,0,0,3998180000,820000000,1169999999,0,0,0,0,0,3998180000,880000000,1169999999,1559500000,0,2999999999,7999999999,0,1.27527E+11,1.726E+11,58500000010,16372549960,150000,30000000010,95000000010,10
2511,10,8.3,8.5,2.733,2050,0.09,0.105,1000000000,-0.174,0.083,0.083,0.106,0.094,0.05,0.067,-0.181,6E+11,2860000000,930000000,700000000,6500000000,4600000000,3200000000,8000000000,1360000000,16000000000,1,6E+11,9.66809E+12,2860000000,930000000,700000000,2344098028,1,1728837617,8000000000,1360000000,344495768.6,3.00001E+11,118685.7012,2406.87389,798.34169,698180000,880000000,1359999999,0,131843314,0,0,0,698180000,880000000,1359999999,929500000,215834521,0,4926651511,0,698180000,880000000,1359999999,929500000,2344088028,1728837616,7999999999,0,35027300000,2.043E+11,81600000010,32557500000,34055360042,8644188095,2.03816E+11,10
2512,4.7,4.433,12.5,4.767,2050,0.09,0.17,300000000,-0.174,0.033,0.117,0.05,0.15,0.028,0.067,-0.083,9E+11,2430000000,2190000000,700000000,11000000000,1900000000,2400000000,1000000000,2120000000,12000000000,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,10,2.5,12.5,2.733,2035,0.08,0.105,500000000,0.02,-0.033,0.15,0.117,0.083,0.028,0.017,-0.157,8E+11,5870000000,4080000000,6650000000,11000000000,1900000000,3600000000,1000000000,980000000,20000000000,1,8E+11,1.23747E+13,4400000000,4080000000,2578287740,9537603716,1,1,1000000000,980000000,500000000,4.90545E+11,190006.1512,3153.673096,1229.234893,2522132152,1599999999,979999999,0,569110480,0,0,0,2576467740,2419999999,979999999,4079500000,4530488027,0,0,0,2576467740,2420000000,979999999,4079500000,9537593716,0,999999999,0,95327137861,2.79024E+11,68757837717,1.17808E+11,2.19084E+11,10,20000000010,10
2514,4.7,2.5,12.5,2.733,2050,0.07,0.105,600000000,-0.036,0.083,-0.017,0.094,0.128,0.05,-0.033,-0.083,5E+11,4580000000,4080000000,10220000000,14000000000,1000000000,3600000000,5200000000,1930000000,4000000000,1,5E+11,6.69476E+12,4400000000,2499999999,1820000,4000000000,1,3296003761,1,1930000000,331200000,3E+11,113754.492,2866.60889,861.50169,0,800000000,1929999999,0,0,0,0,0,0,1620000000,1929999999,0,2633296026,0,0,0,0,2420000000,1929999999,2499499999,3999990000,3296003760,0,0,27300000,2.354E+11,1.0615E+11,37507499985,93833210259,27081989726,10,10
2515,8.233,4.433,12.5,4.767,2030,0.07,0.17,600000000,-0.119,0,-0.017,0.15,0.128,0.006,0.033,-0.034,7E+11,5010000000,4080000000,3080000000,8000000000,1000000000,3800000000,3800000000,1550000000,12000000000,1,7E+11,8.93544E+12,4400000000,4080000000,1444705882,8000000000,1,1130433560,3800000000,1550000000,600000000,4.90545E+11,121730.9997,2642.244347,867.8119575,0,448435425,1549999999,0,0,0,0,0,0,1268435425,1549999999,0,7287744446,0,0,0,1442885882,2420000000,1549999999,4079500000,7999990000,1130433559,3799999999,0,28921417647,2.16064E+11,85250000010,53307500000,2.48153E+11,11304335606,57000000010,10
2516,8.233,8.3,12.5,0.7,2030,0.07,0.17,900000000,-0.147,-0.017,0.15,0.072,0.117,-0.017,-0.033,-0.083,8E+11,5440000000,2820000000,11410000000,9500000000,4600000000,3200000000,3800000000,1360000000,8000000000,1,8E+11,1.21606E+13,4400000000,2820000000,3920079354,5000000000,1,3200000000,1,1360000000,900000000,3.92538E+11,229193.646,3479.053132,1377.406661,1484861080,1599999999,1359999999,0,0,0,0,0,3918259354,2419999999,1359999999,2499500000,4999990000,0,0,0,3918259354,2420000000,1359999999,2819500000,4999990000,3199999999,0,0,1.6367E+11,2.794E+11,88400000010,68907500000,1.67622E+11,32000000010,10,10
2517,6.467,8.3,4.5,4.767,2045,0.08,0.04,500000000,-0.119,0.083,-0.017,0.139,0.083,-0.006,-0.033,-0.083,7E+11,2430000000,930000000,1890000000,6500000000,3700000000,2400000000,12200000000,1170000000,16000000000,1,7E+11,1.44584E+13,2430000000,930000000,1890000000,6392281673,1,2400000000,4731759776,1170000000,307075233.7,3.73476E+11,155495.8127,3103.389605,1104.967621,1888180000,450000000,1169999999,929500000,333747520,0,0,0,1888180000,450000000,1169999999,929500000,1999953851,1990524737,0,0,1888180000,450000000,1169999999,929500000,6392271673,2399999999,4731759775,0,1.1722E+11,1.822E+11,87750000010,60457500000,1.00614E+11,70399220807,81358666634,10
2518,6.467,4.433,0.5,2.733,2035,0.08,0.105,200000000,-0.063,0.067,0.117,0.094,0.106,-0.006,-0.017,-0.01,9E+11,3720000000,4080000000,4270000000,12500000000,9100000000,2800000000,8000000000,1740000000,12000000000,1,9E+11,1.45834E+13,2500000000,4080000000,264792053.1,11371349458,1,2800000000,7943563765,1740000000,200000000,4.83241E+11,81350.42032,4152.074691,1158.33391,124876815,520000000,1739999999,0,0,0,0,0,262972053,520000000,1739999999,4079500000,7005548208,0,0,0,262972053,520000000,1739999999,4079500000,11371339458,2799999999,7943563764,0,5323141061,1.59941E+11,1.305E+11,1.34907E+11,2.77566E+11,56000000010,1.35763E+11,10
2519,10,2.5,0.5,4.767,2040,0.08,0.04,300000000,-0.008,0.05,-0.117,0.072,0.083,-0.039,0.1,-0.01,4E+11,4150000000,2190000000,700000000,14000000000,2800000000,2200000000,8000000000,1550000000,8000000000,1,4E+11,5.44384E+12,3390464312,500000,1820000,4959112944,1,1,8000000000,1550000000,300000000,4.38636E+11,80083.60218,1751.530414,524.5715577,0,0,543746482,0,0,0,0,0,0,420000000,1549999999,0,2030488026,0,0,0,0,1410464312,1549999999,0,4959102944,0,7999999999,0,27300000,1.65305E+11,72468732426,7500000,1.07192E+11,10,55000000010,10
2520,10,4.433,4.5,4.767,2040,0.09,0.04,300000000,-0.147,-0.017,-0.117,0.061,0.139,-0.039,0.033,-0.034,1E+12,3290000000,5970000000,5460000000,6500000000,7300000000,2600000000,6600000000,1740000000,16000000000,1,1E+12,2.05448E+13,3290000000,5970000000,2288798040,4456492945,1,2600000000,6600000000,1740000000,300000000,4.38636E+11,136093.0045,5585.286126,1749.815543,0,1310000000,1739999999,2499500000,0,0,737899664,0,731127592,1310000000,1739999999,5969500000,81077058,0,6599999999,0,2286978040,1310000000,1739999999,5969500000,4456482945,2599999999,6599999999,0,57027608824,2.14048E+11,1.305E+11,2.76308E+11,47944900034,52000000010,2.22172E+11,10
2521,10,2.5,12.5,0.7,2040,0.08,0.04,900000000,-0.202,0.033,0.083,0.15,0.083,-0.006,0.1,-0.108,1.1E+12,2430000000,1560000000,6650000000,8000000000,3700000000,2800000000,5200000000,980000000,8000000000,1,1.1E+12,2.13602E+13,2430000000,1560000000,6650000000,4908712945,1,2800000000,5200000000,980000000,468230000,4.38636E+11,309639.3274,4039.75604,1824.125098,6648180000,450000000,979999999,366880878,205120481,0,2094661275,0,6648180000,450000000,979999999,1559500000,1349990000,1210645645,5199999999,0,6648180000,450000000,979999999,1559500000,4908702945,2799999999,5199999999,0,3.85791E+11,1.822E+11,73500000010,72044404388,82937915864,59053228237,2.44473E+11,10
2522,4.7,6.367,4.5,2.733,2050,0.08,0.04,200000000,-0.008,0.1,-0.083,0.083,0.106,-0.039,0.033,-0.157,1.1E+12,4580000000,3450000000,3080000000,14000000000,2800000000,3000000000,3800000000,2120000000,16000000000,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,6.467,8.3,0.5,0.7,2040,0.09,0.105,500000000,-0.063,-0.05,-0.017,0.061,0.117,0.017,-0.033,-0.206,5E+11,5010000000,1560000000,11410000000,11000000000,8200000000,2200000000,5200000000,1550000000,12000000000,1,5E+11,7.19499E+12,4400000000,500000,382857142.9,11000000000,1,1690790710,1,1550000000,500000000,3.59912E+11,108024.7877,1599.834605,556.61669,0,400000000,0,0,0,0,0,0,0,1220000000,1549999999,0,3499990000,0,0,0,381037143,2420000000,1549999999,0,10999990000,1690790709,0,0,7684442857,2.134E+11,62000000010,7500000,2E+11,16907907113,10,10
2524,8.233,6.367,0.5,6.8,2035,0.07,0.105,600000000,-0.23,0.1,-0.15,0.094,0.072,-0.017,0.05,-0.132,7E+11,2430000000,2820000000,6650000000,6500000000,3700000000,2200000000,13600000000,1170000000,20000000000,1,7E+11,1.10746E+13,2430000000,2820000000,2499999999,6500000000,1,2200000000,7923003999,1170000000,470299999.9,4.90545E+11,114333.5,2864.73139,943.88669,0,450000000,1169999999,0,0,0,0,0,0,450000000,1169999999,2819500000,5502839824,0,0,0,2498179999,450000000,1169999999,2819500000,6499990000,2199999999,7923003998,0,50027299980,1.7595E+11,81900000010,83007499996,1.9832E+11,26846618413,83949015867,10
2525,8.233,8.3,0.5,0.7,2040,0.08,0.105,900000000,-0.147,0,-0.05,0.094,0.117,-0.05,0.1,-0.01,5E+11,2860000000,930000000,7840000000,17000000000,2800000000,2800000000,12200000000,1550000000,4000000000,1,5E+11,6.72333E+12,2860000000,930000000,1820000,4000000000,1,1,12200000000,1550000000,252000000,2.0736E+11,77841.92702,2104.60389,601.67169,0,0,1549999999,0,0,0,0,0,0,480000000,1549999999,0,2499989999,0,0,0,0,880000000,1549999999,929500000,3999990000,0,12199999999,0,27300000,1.607E+11,85250000010,9307500000,92500149998,10,1.52215E+11,10
2526,6.467,8.3,0.5,2.733,2030,0.09,0.04,1000000000,0.02,0.067,0.083,0.05,0.072,0.006,-0.05,-0.01,1.1E+12,2000000000,4080000000,7840000000,11000000000,2800000000,2000000000,3800000000,1740000000,4000000000,1,1.1E+12,3.03848E+13,2000000000,4080000000,4000000000,10000,1,2000000000,3800000000,1740000000,340000000,56927000000,240321.7247,6381.47889,2281.29669,3998180000,20000000,1739999999,4079500000,0,1999999999,0,0,3998180000,20000000,1739999999,4079500000,0,1999999999,3799999999,0,3998180000,20000000,1739999999,4079500000,0,1999999999,3799999999,0,2.92527E+11,1.502E+11,1.305E+11,2.57308E+11,150000,1.17465E+11,1.52E+11,10
2527,8.233,2.5,4.5,6.8,2045,0.08,0.04,900000000,0.02,0.083,0.15,0.072,0.117,0.039,0.05,-0.23,1E+12,2430000000,1560000000,10220000000,15500000000,4600000000,2000000000,5200000000,790000000,20000000000,1,1E+12,1.57034E+13,2430000000,1560000000,10000000000,6194592778,1,2000000000,2684137512,790000000,630328638.1,3.73476E+11,399880.2729,3927.383258,2088.602441,8648550551,450000000,789999999,0,0,0,0,0,9998180000,450000000,789999999,1559500000,2658941196,0,0,0,9998180000,450000000,789999999,1559500000,6194582778,1999999999,2684137511,0,5.48035E+11,1.7595E+11,43450000010,54607500000,1.34537E+11,30000000010,13420687571,10
2528,6.467,6.367,0.5,2.733,2035,0.07,0.04,300000000,-0.008,0.033,0.017,0.072,0.061,0.017,0.067,-0.206,1.1E+12,4150000000,1560000000,6650000000,15500000000,9100000000,2800000000,3800000000,1930000000,16000000000,1,1.1E+12,2.10879E+13,3180000000,1560000000,5239382293,12242416461,1,2800000000,3800000000,1930000000,300000000,4.54786E+11,217069.6852,4030.087116,1535.591745,4445906186,1200000000,1139999998,0,880022389,0,0,0,5237562293,1200000000,1929999999,1559500000,5183157610,2799999999,3799999999,0,5237562293,1200000000,1929999999,1559500000,12242406461,2799999999,3799999999,0,2.61613E+11,1.36262E+11,99999999990,70207500000,2.72866E+11,1.12E+11,1.47051E+11,10
2529,10,4.433,0.5,6.8,2050,0.09,0.17,500000000,-0.119,0.033,0.083,0.128,0.083,-0.017,-0.05,-0.059,6E+11,2000000000,4080000000,7840000000,5000000000,1900000000,2200000000,12200000000,980000000,8000000000,1,6E+11,1.01215E+13,2000000000,4080000000,2172258204,5000000000,1,2200000000,1,980000000,500000000,2.555E+11,128453.2185,3359.404237,1172.171334,2132921113,20000000,979999999,0,131843313,0,0,0,2170438204,20000000,979999999,4079500000,1430435065,0,0,0,2170438204,20000000,979999999,4079500000,4999990000,2199999999,0,0,97261101565,1.5E+11,73500000010,1.44107E+11,91131398405,44000000010,10,10
2530,10,4.433,4.5,2.733,2030,0.08,0.04,300000000,-0.147,-0.05,0.15,0.128,0.117,-0.017,0.067,-0.108,1.1E+12,3720000000,1560000000,6650000000,17000000000,3700000000,3800000000,6600000000,1740000000,20000000000,1,1.1E+12,1.80201E+13,2246289069,1560000000,6650000000,7055794937,1,3800000000,6600000000,1740000000,300000000,5.28479E+11,251790.9247,5001.004246,1873.141049,6648180000,266289069,1739999999,0,910298161,0,0,0,6648180000,266289069,1739999999,1559500000,4196220001,0,6599999999,0,6648180000,266289069,1739999999,1559500000,7055784937,3799999999,6599999999,0,3.74856E+11,74045898806,1.305E+11,54607500000,1.97004E+11,48886168006,2.20101E+11,10
2531,8.233,8.3,0.5,2.733,2045,0.08,0.04,800000000,-0.036,0.017,0.117,0.15,0.106,0.006,0.1,-0.01,8E+11,5870000000,2820000000,5460000000,5000000000,7300000000,2200000000,13600000000,600000000,16000000000,1,8E+11,1.04963E+13,4400000000,2820000000,5460000000,4424438490,1,2200000000,13600000000,600000000,596061743.2,3.73476E+11,229433.331,2301.141194,1146.424522,0,800000000,599999999,0,0,0,0,0,5458180000,1620000000,599999999,0,2658941196,0,0,0,5458180000,2420000000,599999999,2819500000,4424428490,2199999999,13599999999,0,2.01327E+11,2.354E+11,36000000010,51195585811,1.11077E+11,22000000010,1.43E+11,10
2532,6.467,8.3,8.5,6.8,2045,0.07,0.17,500000000,-0.091,0.05,-0.117,0.128,0.072,-0.039,0.083,-0.157,1.1E+12,4150000000,3450000000,1890000000,17000000000,2800000000,3600000000,12200000000,2310000000,4000000000,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,8.233,4.433,12.5,2.733,2050,0.07,0.105,1000000000,-0.036,0.033,-0.083,0.061,0.094,0.028,0.067,-0.23,4E+11,5010000000,930000000,7840000000,14000000000,8200000000,3800000000,10800000000,980000000,4000000000,1,4E+11,5.94623E+12,4400000000,930000000,1820000,3577500620,1,1,10800000000,980000000,328749503.6,2.9485E+11,103086.6013,710.3688902,369.48669,0,400000000,0,0,0,0,0,0,0,1220000000,0,0,741546935,0,0,0,0,2420000000,979999999,929500000,3577490620,0,10799999999,0,27300000,2.134E+11,19600000010,9307500000,70665199960,10,87000000010,10
2534,8.233,8.3,4.5,0.7,2035,0.09,0.04,600000000,-0.23,0.05,0.117,0.15,0.106,0.017,0.1,-0.23,9E+11,4150000000,300000000,6650000000,11000000000,7300000000,2600000000,5200000000,790000000,8000000000,1,9E+11,1.39433E+13,4150000000,300000000,6262549133,7916600205,1,2600000000,5200000000,790000000,568781875.2,4.02587E+11,233938.8486,1776.4418,985.256259,3313534884,1599999999,0,0,691255289,0,0,0,6260729133,2170000000,789999999,299500000,5060716661,0,5199999999,0,6260729133,2170000000,789999999,299500000,7916590205,2599999999,5199999999,0,1.76788E+11,2.7315E+11,31600000010,7507500000,2.01955E+11,52000000010,1.57E+11,10
2535,6.467,2.5,8.5,6.8,2035,0.07,0.17,300000000,-0.063,0.05,-0.117,0.083,0.061,0.039,-0.05,-0.01,8E+11,2000000000,300000000,5460000000,11000000000,1000000000,2000000000,10800000000,600000000,4000000000,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,4.7,4.433,0.5,0.7,2035,0.08,0.04,600000000,-0.147,-0.033,-0.05,0.106,0.128,-0.05,0.017,-0.083,7E+11,2000000000,5340000000,4270000000,15500000000,4600000000,3200000000,10800000000,1550000000,4000000000,1,7E+11,1.07542E+13,2000000000,5340000000,1820000,4000000000,1,1,10800000000,1550000000,183200000,1.318E+11,72708.35592,3190.92889,923.27169,0,0,1549999999,0,0,0,0,0,0,20000000,1549999999,2499499999,3999990000,0,0,0,0,20000000,1549999999,5339500000,3999990000,0,10799999999,0,27300000,1.494E+11,94750000005,1.17607E+11,1.59215E+11,10,1.79E+11,10
2537,8.233,8.3,8.5,4.767,2035,0.09,0.105,500000000,-0.063,0.017,0.017,0.072,0.05,-0.039,0.067,-0.23,1E+12,5440000000,2190000000,700000000,12500000000,9100000000,3600000000,6600000000,1360000000,16000000000,0,0,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,8.233,4.433,4.5,0.7,2050,0.09,0.04,900000000,-0.23,0.017,0.017,0.106,0.15,-0.006,-0.033,-0.157,7E+11,5870000000,3450000000,4270000000,5000000000,4600000000,3000000000,12200000000,1360000000,16000000000,1,7E+11,1.03639E+13,4400000000,3450000000,4270000000,5000000000,1,3000000000,1,1360000000,595800000,2.73325E+11,214591.7902,3384.006739,1336.281103,0,1200000000,1359999999,0,0,0,0,0,4268180000,2020000000,1359999999,2499499999,1737440866,0,0,0,4268180000,2420000000,1359999999,3449500000,4999990000,2999999999,0,0,1.5719E+11,2.574E+11,81600000010,81507499995,1.02703E+11,19599958449,10,10
2539,4.7,8.3,8.5,4.767,2045,0.08,0.105,900000000,-0.202,0.067,-0.05,0.05,0.128,0.006,0.067,-0.157,7E+11,4150000000,5970000000,7840000000,15500000000,3700000000,3800000000,3800000000,1740000000,4000000000,1,7E+11,1.05615E+13,4150000000,5970000000,1500000001,2500000000,1,3800000000,3800000000,1740000000,504000000.1,3.10823E+11,139054.5202,3730.07889,1219.29669,0,1200000000,1519999998,0,0,0,0,0,0,2020000000,1739999999,3469500000,2499990000,0,0,0,1498180001,2170000000,1739999999,5969500000,2499990000,3799999999,3799999999,0,30027300020,2.524E+11,99999999990,1.41608E+11,62500149980,37465049989,76000000011,10
